AIRPORT_SEQ_ID,AIRPORT_ID,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
1022603,10226,Aitutaki Airport,-18.83750000,-159.76111111
1022604,10226,Aitutaki Airport,-18.83694444,-159.76083333
1022605,10226,Aitutaki Airport,-18.83722222,-159.76111111
1022606,10226,Aitutaki Airport,-18.83694444,-159.76083333
1022607,10226,Aitutaki Airport,-18.83694444,-159.76111111
1022701,10227,Bader Field,39.36000000,-74.46000000
1022702,10227,Bader Field,39.36000000,-74.45722222
1022801,10228,Lee C Fine Memorial,38.09833333,-92.54722222
1022802,10228,Lee C Fine Memorial,38.09611111,-92.54944444
1022901,10229,Ajaccio/Campo Dell Oro,41.92416667,8.80305556
1022902,10229,Napoleon Bonaparte,41.92166667,8.80111111
1022903,10229,Ajaccio Napoleon Bonaparte,41.92166667,8.80111111
1022904,10229,Ajaccio Napoleon Bonaparte,41.92388889,8.80250000
1022905,10229,Napoleon Bonaparte,41.92166667,8.80111111
1022906,10229,Ajaccio Napoleon Bonaparte,41.92388889,8.80250000
1023001,10230,Al Jouf,29.80000000,40.06666667
1023002,10230,Al Jouf,29.78500000,40.10000000
1023101,10231,Akjoujt Airport,19.73055556,-14.37444444
1023102,10231,Akjoujt Airport,19.72805556,-14.38527778
1023201,10232,Lengpui,23.84055556,92.61972222
1023301,10233,Ouani,-12.12638889,44.42972222
1023302,10233,Ouani,-12.13222222,44.43027778
1023303,10233,Ouani,-12.13111111,44.43055556
1023304,10233,Ouani,-12.13222222,44.43027778
1023305,10233,Ouani,-12.13111111,44.43055556
1023401,10234,Arvidsjaur Airport,65.58611111,19.28250000
1023402,10234,Arvidsjaur Airport,65.59027778,19.28194444
1023403,10234,Arvidsjaur Airport,65.59166667,19.27750000
1023501,10235,Santa Maria,-10.98388889,-37.07027778
1023502,10235,Santa Maria International,-10.98388889,-37.07027778
1023601,10236,Manu Dayak,16.96416667,7.99305556
1023602,10236,Manu Dayak,16.96611111,8.00027778
1023603,10236,Manu Dayak,16.96611111,8.00000000
1023604,10236,Mano Dayak,16.96611111,8.00000000
1023605,10236,Manu Dayak,16.96611111,8.00027778
1023606,10236,Mano Dayak,16.96611111,8.00000000
1023607,10236,Mano Dayak,16.96083333,8.00916667
1023701,10237,Atka Airport,52.22027778,-174.20694444
1023702,10237,Atka Airport,52.22055556,-174.20611111
1023801,10238,Akron Fulton International,41.03750000,-81.46694444
1023901,10239,Kufra,24.20000000,23.33333333
1023902,10239,Kufra,24.17888889,23.31388889
1023903,10239,Kufra,24.17888889,23.31388889
1024101,10241,Akiak Airport,60.90555556,-161.22333333
1024102,10241,Akiak Airport,60.90277778,-161.23055556
1024201,10242,Asahikawa Airport,43.67083333,142.45166667
1024202,10242,Asahikawa Airport,43.67083333,142.45138889
1024203,10242,Asahikawa Airport,43.67083333,142.44750000
1024301,10243,Akhiok Airport,56.94500000,-154.16666667
1024302,10243,Akhiok Airport,56.93861111,-154.18250000
1024401,10244,Auckland International,-37.01111111,174.79916667
1024402,10244,Auckland International,-37.00805556,174.79166667
1024403,10244,Auckland International,-37.01194444,174.78638889
1024501,10245,King Salmon Airport,58.67777778,-156.65166667
1024502,10245,King Salmon Airport,58.67638889,-156.64861111
1024601,10246,Akron Washington County,40.17555556,-103.22222222
1024602,10246,Colorado Plains Regional,40.17555556,-103.22194444
1024701,10247,Anaktuvuk Pass Airport,68.13750000,-151.74000000
1024702,10247,Anaktuvuk Pass Airport,68.13361111,-151.74333333
1024801,10248,Akure Airport,7.25833333,5.30416667
1024802,10248,Akure Airport,7.24666667,5.30111111
1024901,10249,Auki Airport,-8.69777778,160.68083333
1024902,10249,Auki Airport,-8.70250000,160.68166667
1024903,10249,Auki Gwaunaru University,-8.70250000,160.68166667
1024904,10249,Auki Airport,-8.70250000,160.68166667
1025001,10250,Akrotiri Airport,34.59027778,32.98750000
1025002,10250,Akrotiri Airport,34.59027778,32.98777778
1025101,10251,Aktyubinsk Airport,50.25000000,57.21666667
1025102,10251,Aktyubinsk Airport,50.25000000,57.21666667
1025201,10252,Akyab Airport,20.13027778,92.88027778
1025202,10252,Sittwe Airport,20.13027778,92.88027778
1025203,10252,Sittwe Airport,20.13277778,92.87250000
1025204,10252,Sittwe Airport,20.13333333,92.87055556
1025301,10253,Albertville Regional-Thomas J Brumlik Field,34.22916667,-86.25583333
1025401,10254,Shelby County,33.17694444,-86.78277778
1025402,10254,Shelby County,33.17777778,-86.78333333
1025501,10255,Madison County Executive/Tom Sharp Jr. Field,34.86138889,-86.55750000
1025502,10255,Madison County Executive/Tom Sharp Jr. Field,34.85944444,-86.55750000
1025503,10255,Huntsville Executive Airport Tom Sharp Jr,34.85944444,-86.55750000
1025504,10255,Madison County Executive Tom Sharp Jr Field,34.86138889,-86.55750000
1025505,10255,Huntsville Executive Airport Tom Sharp Jr,34.85944444,-86.55750000
1025506,10255,Huntsville Executive Tom Sharp Jr,34.85944444,-86.55750000
1025601,10256,Alma-Ata Airport,43.35000000,77.03333333
1025602,10256,Almaty Airport,43.35000000,77.03333333
1025603,10256,Almaty Airport,43.35555556,77.04388889
1025701,10257,Albany International,42.74583333,-73.80527778
1025702,10257,Albany International,42.74916667,-73.80194444
1025801,10258,Alicante Airport,38.28250000,-0.55833333
1025802,10258,Alicante Airport,38.28222222,-0.55805556
1025803,10258,Alicante Airport,38.28361111,-0.55861111
1025804,10258,Alicante Elche,38.28222222,-0.55805556
1025805,10258,Alicante Airport,38.28222222,-0.55805556
1025806,10258,Alicante Elche,38.28222222,-0.55805556
1025901,10259,Alpine Casparis Municipal,30.38416667,-103.68305556
1025902,10259,Alpine Casparis Municipal,30.38416667,-103.68361111
1026001,10260,Alta Airport,69.97611111,23.38055556
1026002,10260,Alta Airport,69.97611111,23.37166667
1026003,10260,Alta Airport,69.97750000,23.36472222
1026004,10260,Alta Airport,69.97611111,23.37166667
1026005,10260,Alta Airport,69.97750000,23.36472222
1026101,10261,Houari Boumediene,36.69333333,3.21722222
1026102,10261,Houari Boumediene,36.69111111,3.21527778
1026103,10261,Houari Boumediene,36.69083333,3.21555556
1026104,10261,Houari Boumediene,36.69250000,3.21500000
1026105,10261,Houari Boumediene,36.69111111,3.21527778
1026106,10261,Houari Boumediene,36.69250000,3.21500000
1026201,10262,Albany Airport,-34.94500000,117.80583333
1026202,10262,Albany Airport,-34.94333333,117.80888889
1026301,10263,Alice International,27.74083333,-98.02722222
1026302,10263,Alice International,27.74083333,-98.02694444
1026401,10264,Alexander Bay Airport,-28.56722222,16.53638889
1026402,10264,Alexander Bay Airport,-28.57500000,16.53333333
1026501,10265,Asela Airport,7.58333333,39.06666667
1026601,10266,Alamogordo White Sands Regional,32.83972222,-105.99000000
1026602,10266,Alamogordo White Sands Regional,32.84000000,-105.99055556
1026603,10266,Alamogordo White Sands Regional,32.84138889,-105.98888889
1026604,10266,Alamogordo White Sands Regional,32.83944444,-105.99111111
1026605,10266,Alamogordo White Sands Regional,32.84000000,-105.99055556
1026606,10266,Alamogordo White Sands Regional,32.83944444,-105.99111111
1026701,10267,St. Louis Regional,38.89166667,-90.04833333
1026702,10267,St. Louis Regional,38.89000000,-90.04611111
1026801,10268,Waterloo Regional,42.55611111,-92.39972222
1026802,10268,Waterloo Regional,42.55694444,-92.40027778
1026901,10269,Neirab,36.18083333,37.22666667
1026902,10269,Aleppo International,36.18055556,37.22444444
1027001,10270,Alegrete Airport,-29.79972222,-55.76333333
1027101,10271,Alexandra Airport,-45.21388889,169.36944444
1027102,10271,Alexandra Airport,-45.21138889,169.37166667
1027201,10272,Alamosa Municipal,37.43666667,-105.86666667
1027202,10272,San Luis Valley Regional/Bergman Field,37.43500000,-105.86666667
1027203,10272,San Luis Valley Regional/Bergman Field,37.43500000,-105.86777778
1027204,10272,San Luis Valley Regional/Bergman Field,37.43500000,-105.86666667
1027205,10272,San Luis Valley Regional/Bergman Field,37.43500000,-105.86777778
1027301,10273,Alenquer Airport,-1.94055556,-54.74027778
1027401,10274,Alula Airport,11.98333333,50.78333333
1027501,10275,Walla Walla Regional,46.09472222,-118.29111111
1027502,10275,Walla Walla Regional,46.09472222,-118.28888889
1027503,10275,Walla Walla Regional,46.09527778,-118.28583333
1027504,10275,Walla Walla Regional,46.09472222,-118.28888889
1027505,10275,Walla Walla Regional,46.09527778,-118.28583333
1027506,10275,Walla Walla Regional,46.09250000,-118.28416667
1027601,10276,Thomas C. Russell Field,32.91666667,-85.96666667
1027602,10276,Thomas C. Russell Field,32.91472222,-85.96305556
1027701,10277,Alexandria International,31.18777778,29.94805556
1027702,10277,Alexandria International,31.18361111,29.94861111
1027801,10278,Alitak Seaplane Base,56.89583333,-154.24583333
1027901,10279,Amarillo International,35.22722222,-101.72194444
1027902,10279,Rick Husband Amarillo International,35.22722222,-101.72194444
1027903,10279,Rick Husband Amarillo International,35.21944444,-101.70583333
1028001,10280,Ahmedabad Airport,23.06638889,72.62416667
1028002,10280,Ahmedabad Airport,23.07722222,72.63444444
1028003,10280,Ahmedabad International,23.07722222,72.63444444
1028101,10281,Ama Airport,-4.10166667,141.66972222
1028102,10281,Ama Airport,-4.10055556,141.66972222
1028201,10282,Amboin Airport,-4.60000000,143.50000000
1028301,10283,Arba Minch Airport,6.03611111,37.57694444
1028302,10283,Arba Minch Airport,6.03944444,37.59083333
1028401,10284,Rembiga,-8.56000000,116.09694444
1028402,10284,Selaparang,-8.56000000,116.09694444
1028403,10284,Selaparang,-8.56083333,116.09472222
1028404,10284,Selaparang,-8.56055556,116.09472222
1028501,10285,Animas Air Park,37.20388889,-107.86861111
1028502,10285,Animas Air Park,37.20305556,-107.86916667
1028601,10286,Puerto Armuelles Airport,8.26555556,-82.86555556
1028602,10286,Puerto Armuelles Airport,8.26750000,-82.86472222
1028701,10287,Amman Airport,31.72250000,35.99333333
1028702,10287,Queen Alia International,31.72250000,35.99333333
1028703,10287,Queen Alia International,31.72333333,35.99416667
1028801,10288,Gratiot Community,43.32083333,-84.68666667
1028802,10288,Gratiot Community,43.32222222,-84.68805556
1028901,10289,Mao Airport,14.14722222,15.31444444
1028902,10289,Mao Airport,14.14638889,15.31527778
1029001,10290,Ampanihy Airport,-24.69944444,44.73305556
1029002,10290,Ampanihy Airport,-24.69944444,44.73277778
1029101,10291,Pattimura,-3.71027778,128.08972222
1029201,10292,Schiphol,52.30833333,4.76805556
1029202,10292,Schiphol,52.30861111,4.76388889
1029401,10294,Ames Municipal,41.99416667,-93.61833333
1029402,10294,Ames Municipal,41.99194444,-93.62194444
1029501,10295,Ammaroo Station,-21.74000000,135.24000000
1029601,10296,Ambatomainty Airport,-17.68555556,45.62527778
1029602,10296,Ambatomainty Airport,-17.68611111,45.62500000
1029701,10297,Anaheim-Disneyland HP,33.81666667,-117.93333333
1029801,10298,Anniston/Calhoun County,33.59027778,-85.85583333
1029802,10298,Anniston Metro,33.58805556,-85.85805556
1029803,10298,Anniston Regional,33.58805556,-85.85805556
1029804,10298,Anniston Metro,33.58805556,-85.85805556
1029805,10298,Anniston Regional,33.58805556,-85.85805556
1029901,10299,Anchorage International,61.16916667,-149.98527778
1029902,10299,Ted Stevens Anchorage International,61.17444444,-149.99611111
1029903,10299,Ted Stevens Anchorage International,61.17444444,-149.99638889
1029904,10299,Ted Stevens Anchorage International,61.17416667,-149.99805556
1029905,10299,Ted Stevens Anchorage International,61.17444444,-149.99638889
1029906,10299,Ted Stevens Anchorage International,61.17416667,-149.99805556
1030001,10300,Anderson Regional,34.49361111,-82.71000000
1030002,10300,Anderson Regional,34.49444444,-82.70944444
1030101,10301,Avrille,47.49722222,-0.57277778
1030102,10301,Angers Marce,47.56027778,-0.31277778
1030103,10301,Angers Marce,47.56000000,-0.31277778
1030201,10302,Cerro Moreno International,-23.43944444,-70.44277778
1030202,10302,Cerro Moreno International,-23.44444444,-70.44500000
1030203,10302,Andres Sabella International,-23.44444444,-70.44500000
1030204,10302,Cerro Moreno International,-23.44444444,-70.44500000
1030205,10302,Andres Sabella International,-23.44444444,-70.44500000
1030301,10303,Brie-Champniers,45.72944444,0.21972222
1030302,10303,Brie-Champniers,45.72944444,0.21833333
1030303,10303,Angouleme Airport,45.72944444,0.21833333
1030304,10303,Angouleme Brie Champniers,45.72944444,0.21833333
1030305,10303,Brie Champniers,45.72944444,0.21833333
1030306,10303,Angouleme Brie Champniers,45.72944444,0.21833333
1030401,10304,Aniak Airport,61.58166667,-159.54305556
1030501,10305,Etimesgut,39.95166667,32.68805556
1030502,10305,Etimesgut,39.95027778,32.68750000
1030503,10305,Etimesgut,39.95194444,32.68611111
1030504,10305,Etimesgut,39.95027778,32.68750000
1030505,10305,Etimesgut,39.95194444,32.68611111
1030601,10306,Antsirabato,-15.00000000,50.32138889
1030602,10306,Antsirabato,-14.99944444,50.32027778
1030701,10307,Annette Island,55.03694444,-131.57055556
1030702,10307,Annette Island,55.04250000,-131.57222222
1030703,10307,Annette Island,55.04222222,-131.57083333
1030704,10307,Annette Island,55.04250000,-131.57222222
1030705,10307,Annette Island,55.04222222,-131.57083333
1030801,10308,Angoche Airport,-16.17777778,39.93694444
1030802,10308,Angoche Airport,-16.18250000,39.94500000
1030803,10308,Angoche Airport,-16.18250000,39.94527778
1030804,10308,Angoche Airport,-16.18250000,39.94500000
1030805,10308,Angoche Airport,-16.18250000,39.94527778
1030901,10309,Lee,38.94277778,-76.56888889
1030902,10309,Lee,38.94277778,-76.56833333
1031001,10310,Antwerp-Brussels North,51.19000000,4.46000000
1031002,10310,Deurne,51.18944444,4.46027778
1031003,10310,Deurne,51.19000000,4.46305556
1031101,10311,Andahuaylas Airport,-13.70861111,-73.35111111
1031102,10311,Andahuaylas Airport,-13.70888889,-73.35138889
1031103,10311,Andahuaylas Airport,-13.70888889,-73.35166667
1031104,10311,Andahuaylas Airport,-13.70888889,-73.35138889
1031201,10312,Antigua,17.10833333,-61.76388889
1031202,10312,V C Bird International,17.13750000,-61.79000000
1031203,10312,V C Bird International,17.13666667,-61.79277778
1031204,10312,V C Bird International,17.13611111,-61.79388889
1031205,10312,V C Bird International,17.13666667,-61.79277778
1031206,10312,V C Bird International,17.13611111,-61.79388889
1031301,10313,Anvik Airport,62.64777778,-160.18888889
1031302,10313,Anvik Airport,62.64722222,-160.19000000
1031401,10314,Andoya,69.29305556,16.14166667
1031402,10314,Andoya,69.29250000,16.14416667
1031701,10317,Lima Allen County,40.70833333,-84.02666667
1031702,10317,Lima Allen County,40.70833333,-84.02694444
1031801,10318,Ancona/Falconara,43.61750000,13.36416667
1031802,10318,Falconara,43.61638889,13.36222222
1031803,10318,Ancona Falconara,43.61638889,13.36222222
1031804,10318,Falconara,43.61638889,13.36222222
1031805,10318,Ancona Falconara,43.61638889,13.36222222
1031901,10319,Aomori Airport,40.73472222,140.68972222
1031902,10319,Aomori Airport,40.73333333,140.68861111
1032001,10320,Karpathos Airport,35.42388889,27.14722222
1032002,10320,Karpathos Airport,35.42083333,27.14555556
1032003,10320,Karpathos Airport,35.42111111,27.14583333
1032004,10320,Karpathos Airport,35.42083333,27.14555556
1032005,10320,Karpathos Airport,35.42111111,27.14583333
1032101,10321,Paso de Los Libres Airport,-29.69000000,-57.14861111
1032102,10321,Paso de Los Libres Airport,-29.68944444,-57.15194444
1032201,10322,Altoona-Blair County,40.29722222,-78.32000000
1032202,10322,Altoona-Blair County,40.29638889,-78.32000000
1032301,10323,Sultan Abdul Halim,6.19111111,100.40388889
1032302,10323,Sultan Abdul Halim,6.18972222,100.39833333
1032401,10324,Amook Bay Airport,57.45472222,-153.81305556
1032501,10325,Arapahoe County,39.57277778,-104.84777778
1032502,10325,Centennial,39.57277778,-104.84777778
1032503,10325,Centennial,39.57027778,-104.84944444
1032504,10325,Centennial,39.57000000,-104.84944444
1032505,10325,Centennial,39.57000000,-104.84916667
1032601,10326,Apolo Airport,-14.73666667,-68.41305556
1032602,10326,Apolo Airport,-14.74027778,-68.41111111
1032603,10326,Apolo Airport,-14.74000000,-68.40750000
1032604,10326,Apolo Airport,-14.73888889,-68.41111111
1032605,10326,Apolo Airport,-14.74027778,-68.41111111
1032606,10326,Apolo Airport,-14.73888889,-68.41111111
1032607,10326,Apolo Airport,-14.73888889,-68.41138889
1032701,10327,Napa County,38.21222222,-122.28000000
1032702,10327,Napa County,38.21305556,-122.28055556
1032703,10327,Napa County,38.21361111,-122.28027778
1032704,10327,Napa County,38.21305556,-122.28055556
1032801,10328,San Juan Aposento Airport,-15.35000000,-75.16666667
1032901,10329,Naples Municipal,26.15277778,-81.77527778
1032902,10329,Naples Municipal,26.15222222,-81.77583333
1032903,10329,Naples Municipal,26.15250000,-81.77555556
1032904,10329,Naples Municipal,26.15222222,-81.77583333
1032905,10329,Naples Municipal,26.15250000,-81.77555556
1033001,10330,Phillips AAF,39.46611111,-76.16972222
1033002,10330,Phillips AAF,39.46611111,-76.16888889
1033003,10330,Phillips AAF,39.46555556,-76.16833333
1033101,10331,Apataki Airport,-15.56666667,-146.41666667
1033102,10331,Apataki Airport,-15.57527778,-146.41305556
