LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ITA,BCI,AMPLITUD,LTRENDIDX,M,2009-12,99.05943,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-01,99.40524,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-02,99.65299,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-03,99.8186,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-04,99.98266,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-05,100.1693,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-06,100.3299,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.4819,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.563,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.6484,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-10,100.8408,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-11,101.096,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2010-12,101.3411,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-01,101.4557,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-02,101.4261,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-03,101.3493,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-04,101.2111,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-05,101.007,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-06,100.7625,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-07,100.4707,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-08,100.1447,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-09,99.79872,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-10,99.62634,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-11,99.56268,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2011-12,99.47156,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-01,99.40141,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-02,99.30671,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-03,99.14768,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-04,98.86674,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-05,98.59185,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-06,98.51814,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-07,98.44353,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-08,98.38946,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-09,98.36503,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-10,98.39149,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-11,98.52665,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2012-12,98.64621,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-01,98.67823,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-02,98.70547,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-03,98.7115,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-04,98.70135,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-05,98.79896,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-06,99.03558,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-07,99.3261,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-08,99.61681,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-09,99.93513,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-10,100.1728,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-11,100.4033,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2013-12,100.5261,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-01,100.5686,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-02,100.6221,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-03,100.6811,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-04,100.7083,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-05,100.6643,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-06,100.5835,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-07,100.4564,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-08,100.2795,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-09,100.2133,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-10,100.2259,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-11,100.2482,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2014-12,100.265,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-01,100.3222,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-02,100.4655,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-03,100.6686,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-04,100.793,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-05,100.8292,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-06,100.816,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-07,100.7899,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-08,100.7834,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-09,100.8514,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-10,100.9144,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-11,100.8686,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2015-12,100.7738,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-01,100.6628,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-02,100.5772,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-03,100.5599,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-04,100.5929,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-05,100.6295,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-06,100.6495,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-07,100.638,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-08,100.58,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-09,100.5605,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-10,100.5859,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-11,100.6183,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2016-12,100.7277,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-01,100.8823,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-02,101.0307,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-03,101.1404,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-04,101.2114,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-05,101.2405,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-06,101.2837,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-07,101.3826,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-08,101.5359,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-09,101.689,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-10,101.7886,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-11,101.8206,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2017-12,101.8152,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-01,101.7847,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-02,101.7288,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-03,101.6063,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-04,101.4798,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-05,101.3863,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-06,101.3015,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-07,101.2331,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-08,101.1576,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-09,101.0892,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-10,100.9921,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-11,100.8784,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2018-12,100.7431,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-01,100.5888,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-02,100.4573,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-03,100.3623,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-04,100.3321,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-05,100.3418,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-06,100.2993,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-07,100.2426,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-08,100.1899,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-09,100.1374,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-10,100.1414,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-11,100.1787,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2019-12,100.2165,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-01,100.1306,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-02,99.68234,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-03,98.73807,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-04,97.77606,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-05,97.21915,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-06,97.31712,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-07,97.75727,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-08,98.24664,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-09,98.70773,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-10,98.98141,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-11,99.06089,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2020-12,99.29112,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-01,99.57964,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-02,100.0387,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-03,100.6378,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-04,101.2915,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-05,101.8667,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-06,102.2093,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-07,102.338,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-08,102.3235,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-09,102.3222,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-10,102.3988,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-11,102.4681,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2021-12,102.4555,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2022-01,102.375,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2022-02,102.2684,
ITA,BCI,AMPLITUD,LTRENDIDX,M,2022-03,102.1524,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-01,101.7339,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-02,101.15,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-03,100.6889,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-04,100.446,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-05,100.222,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-06,99.75018,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-07,99.25584,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-08,98.73495,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-09,98.11405,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-10,97.21842,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-11,96.10203,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2008-12,95.36134,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-01,95.04082,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-02,94.79176,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-03,94.64373,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-04,94.7009,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-05,94.81008,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-06,94.99807,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-07,95.44977,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-08,95.94202,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-09,96.48278,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-10,97.00803,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-11,97.58277,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2009-12,98.26859,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-01,98.83974,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-02,99.31919,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-03,99.71294,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-04,100.1269,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-05,100.4023,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-06,100.3708,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.2625,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.287,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.3777,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-10,100.6329,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-11,101.0361,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2010-12,101.3458,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-01,101.5219,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-02,101.6196,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-03,101.6419,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-04,101.3987,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-05,101.023,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-06,100.4568,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-07,99.66777,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-08,98.96742,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-09,98.63696,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-10,98.60922,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-11,98.6247,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2011-12,98.62289,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-01,98.75584,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-02,99.08464,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-03,99.1554,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-04,98.96512,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-05,98.61452,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-06,98.48383,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-07,98.40508,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-08,98.31655,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-09,98.18143,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-10,98.01823,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-11,97.91953,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2012-12,97.93875,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-01,98.14532,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-02,98.489,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-03,98.63699,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-04,98.73573,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-05,98.78287,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-06,98.65943,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-07,98.37363,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-08,98.14064,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-09,98.02839,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-10,98.14691,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-11,98.45517,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2013-12,98.62796,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-01,98.60586,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-02,98.62606,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-03,98.61901,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-04,98.65368,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-05,98.69733,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-06,98.66811,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-07,98.69693,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-08,98.77837,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-09,98.74197,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-10,98.75257,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-11,98.73578,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2014-12,98.74559,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-01,98.76299,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-02,98.6425,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-03,98.50201,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-04,98.36336,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-05,98.23453,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-06,98.24839,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-07,98.26787,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-08,98.36661,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-09,98.63494,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-10,98.84847,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-11,98.8106,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2015-12,98.76447,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-01,98.70358,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-02,98.57789,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-03,98.50019,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-04,98.27539,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-05,98.06007,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-06,98.02002,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-07,98.1964,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-08,98.66219,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-09,99.21495,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-10,99.42003,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-11,99.62879,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2016-12,99.94444,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-01,100.1442,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-02,100.2216,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-03,100.3618,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-04,100.5583,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-05,100.8216,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-06,101.0272,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-07,101.1604,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-08,101.2715,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-09,101.4583,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-10,101.7121,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-11,101.9775,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2017-12,102.1609,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-01,102.0831,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-02,101.8631,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-03,101.6615,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-04,101.6387,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-05,101.7488,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-06,101.9667,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-07,102.0756,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-08,101.8858,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-09,101.5183,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-10,101.1293,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-11,100.7833,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2018-12,100.4344,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-01,100.1417,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-02,99.80715,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-03,99.62854,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-04,99.53186,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-05,99.481,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-06,99.32713,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-07,99.2959,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-08,99.22498,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-09,98.9589,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-10,98.73995,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-11,98.70341,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2019-12,98.68916,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-01,98.64191,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-02,98.50902,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-03,97.96781,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-04,97.09663,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-05,96.59605,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-06,96.5509,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-07,96.7709,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-08,96.83583,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-09,96.95181,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-10,97.31917,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-11,97.8419,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2020-12,98.48759,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-01,99.01194,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-02,99.44762,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-03,100.1472,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-04,101.0712,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-05,101.9029,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-06,102.4917,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-07,102.7777,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-08,103.047,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-09,103.194,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-10,103.282,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-11,103.2356,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2021-12,103.0002,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2022-01,102.8502,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2022-02,102.7663,
FIN,BCI,AMPLITUD,LTRENDIDX,M,2022-03,102.4835,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-01,100.1643,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-02,100.0608,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-03,99.97742,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-04,99.90389,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-05,99.87892,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-06,99.82634,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-07,99.62273,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-08,99.19877,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-09,98.49664,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-10,97.68588,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-11,96.95388,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2008-12,96.41837,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-01,96.15819,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-02,96.02502,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-03,96.07671,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-04,96.39414,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-05,96.83361,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-06,97.31313,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-07,97.81878,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-08,98.2858,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-09,98.63036,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-10,98.909,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-11,99.10907,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2009-12,99.36312,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-01,99.68594,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-02,99.98668,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-03,100.297,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-04,100.473,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-05,100.4906,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-06,100.4381,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.4584,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.5475,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.6946,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-10,100.8917,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-11,101.0941,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2010-12,101.2832,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-01,101.4195,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-02,101.4811,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-03,101.4325,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-04,101.237,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-05,100.9424,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-06,100.7217,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-07,100.4783,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-08,100.2803,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-09,100.104,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-10,99.97141,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-11,99.94495,
G-7,BCI,AMPLITUD,LTRENDIDX,M,2011-12,100.0042,
